2
5
8
6
1
4
25
13
71
65
66
20
35
14
42
30
93
53
43
48
29
83
41
75
99
23
77
26
97
45
52
31
90
78
74
79
19
69
7
81
95
34
73
70
50
24
88
54
96
27
76
98
85
